source,text
policy,弹性延迟退休期间，所在单位与职工协商一致，可以终止弹性延迟退休，按规定办理退休手续。
policy,据了解，决定公布以来，各地各部门陆续出台了一系列促进就业、健全养老托育服务、加强大龄失业人员保障等政策措施，研究调整与年龄相关的职业资格、证照等事项，做好延迟退休改革实施的各项准备工作。
policy,人力资源社会保障部等部门表示，下一步，将认真落实决定精神，实施好弹性退休制度，充分体现自愿、弹性原则，切实保障职工合法权益，促进人力资源开发利用。
policy,人力资源社会保障部等三部门有关司局负责同志就《实施弹性退休制度暂行办法》答记者问
policy,近日，人力资源社会保障部、中央组织部、财政部印发《实施弹性退休制度暂行办法》（以下简称《暂行办法》）。三部门有关司局负责同志就《暂行办法》有关问题回答了记者提问。
policy,问：制定这个文件的主要目的是什么？
policy,答：党的二十届三中全会提出，按照自愿、弹性原则，稳妥有序推进渐进式延迟法定退休年龄改革。《全国人民代表大会常务委员会关于实施渐进式延迟法定退休年龄的决定》（以下简称《决定》）明确，职工可自愿选择弹性提前退休或弹性延迟退休。实施弹性退休，是我国渐进式延迟法定退休年龄改革的一项重要内容，有利于适应劳动者多样化需求，满足不同的工作生活安排需要。改革实施后，职工的退休年龄由原来的一个刚性节点，拓展成为一个弹性区间，增加了职工对退休年龄的选择权。为落实好自愿、弹性原则，切实保障职工合法权益，促进人力资源开发利用，执行好《决定》提出的弹性退休政策，三部门制定了《暂行办法》，明确了弹性退休办理程序、权益保障等内容，对优化社保经办服务提出了要求。
policy,问：弹性退休年龄如何确定？
policy,答：坚持自愿、弹性，是渐进式延迟法定退休年龄改革的重要原则。职工在《决定》明确的法定退休年龄的基础上，可以选择弹性提前或弹性延迟退休。《暂行办法》规定，职工达到国家规定的最低缴费年限，可以自愿选择弹性提前退休，提前时间最长不超过3年，且退休年龄不得低于女职工50周岁、55周岁及男职工60周岁的原法定退休年龄。职工达到法定退休年龄，所在单位与职工协商一致的，可以弹性延迟退休，延迟时间最长不超过3年。
policy,比如，某男职工，1972年9月出生，《决定》实施后法定退休年龄为62周岁，若满足最低缴费年限，那么可以在60周岁至62周岁之间选择弹性提前退休。若该职工没有选择弹性提前退休，达到法定退休年龄62周岁时，可以退休；如果所在单位与其协商一致，还可以在62周岁至65周岁之间弹性延迟退休。
policy,问：《暂行办法》在弹性提前退休办理方面是如何规定的？
policy,答：《暂行办法》规定，职工自愿选择弹性提前退休的，至少在本人选择的退休时间前3个月，以书面形式告知所在单位。这一规定主要基于两点考虑：一方面，明确告知形式为“书面”，以确保弹性提前退休为职工本人真实意愿；另一方面，明确提前告知的时间，便于用人单位在人员安排上有所准备。
policy,问：《暂行办法》在弹性延迟退休办理方面是如何规定的？
policy,答：《暂行办法》提出，所在单位与职工应提前1个月，以书面形式明确延迟退休时间等事项。弹性延迟退休时间确定后，不再延长。弹性延迟退休期间，所在单位与职工的劳动关系或人事关系延续。这些规定体现了双方协商一致，保障了弹性延迟退休期间的劳动者权益，也有利于稳定用人单位和职工预期。同时，《暂行办法》规定，公务员、国有企事业单位领导人员及其他管理人员，达到法定退休年龄时应当及时办理退休手续。
policy,问：职工选择弹性退休时，最低缴费年限如何确定？
policy,答：根据《决定》要求，职工按月领取基本养老金要达到国家规定的最低缴费年限。考虑到改革实施过程中，在不同年度退休，最低缴费年限会有差异，《暂行办法》根据弹性退休政策对此规定进一步予以明确、细化，选择弹性提前退休的职工，申请按月领取基本养老金，应达到所选择退休时间对应年份最低缴费年限；选择弹性延迟退休的职工，申请按月领取基本养老金，应达到其法定退休年龄对应年份最低缴费年限。
policy,问：机关和国有企事业单位工作人员弹性退休在程序上有什么要求？
policy,答：为落实从严管理干部要求，《暂行办法》规定，机关和国有企事业单位工作人员弹性退休的，应当按照干部人事管理权限和规定程序报批同意。
policy,问：《暂行办法》在职工申请领取基本养老金、社保经办服务等方面，有哪些要求？
policy,答：所在单位应不晚于职工退休时间当月，按规定向社会保险经办机构提出领取基本养老金申请，如实提供退休时间申请书等材料。
policy,社会保险经办机构应及时对领取基本养老金申请进行审核。职工从审核通过的退休时间次月开始领取基本养老金。同时，社会保险经办机构要探索扩展退休服务，主动为临近退休年龄的参保人员提供关于办理退休手续的预先指导和提前受理等服务。
policy,问：根据《暂行办法》相关要求，社保经办服务将做哪些方面的优化调整？
policy,答：人社部门将通过社保经办服务模式创新，不断促进社保经办服务持续优化。一是大力推进“退休一件事”工作。组织各地进一步优化业务流程，强化跨部门政策、业务、系统协同和数据共享，实现退休相关联办事项“一表申报、一窗受理、一网通办”，提升用人单位和群众获得感。二是逐步开展退休提醒服务。主动对接临近退休年龄的参保人员，提前提醒参保人员可以考虑选择退休时间，告知参保人员办理退休手续的流程和渠道。三是逐渐推开退休预先服务。提前受理临近退休人员提出的相关档案信息审核或基本养老保险关系归集等业务申请，方便参保人员提前了解自己历年的参保缴费情况。
policy,专家解读延迟退休改革：按照自愿、弹性等原则推进延迟退休改革
policy,党的二十届三中全会《决定》提出，“按照自愿、弹性原则，稳妥有序推进渐进式延迟法定退休年龄改革。”9月13日，全国人大常委会会议表决通过的关于实施渐进式延迟法定退休年龄的决定明确，实施渐进式延迟法定退休年龄坚持小步调整、弹性实施、分类推进、统筹兼顾的原则。
policy,就如何理解延迟退休改革的主要原则，中国人民大学劳动人事学院院长、教授赵忠接受了记者采访。
policy,“小步调整、弹性实施、分类推进、统筹兼顾，这16个字的原则，是理解延迟退休改革的关键所在。”赵忠介绍，采取循序渐进和自愿、弹性等办法，也是世界主要经济体推行延迟退休改革的共同特点。
policy,"赵忠表示，“小步调整”，说明改革是渐进式的，延迟法定退休年龄要通过逐步调整的方式稳妥有序推进，改革周期较长、节奏相对平缓，“‘小步调整’，有利于政策平稳过渡、改革顺利推进,也有利于劳动者、用人单位等调整计划和预期。”"
policy,“弹性实施”，则是在统一延迟法定退休年龄的基础上，体现自愿、弹性原则。“也就是说，每个人的实际退休年龄不是必须要和法定退休年龄一样，而是有一定的弹性。在满足政策规定的条件下，个人有自愿选择提前退休或推迟退休的空间。”赵忠说，自愿、弹性的原则可以更好匹配劳动者多元化、个性化的工作需求，和现行退休政策相比，劳动者有了更大选择空间。
policy,“分类推进”，说明改革考虑了不同群体、行业、地区及岗位等差异。“例如，现行政策规定男职工60周岁、女干部55周岁、女工人50周岁退休，是不一样的。此外，对于高温、高空、特别繁重体力劳动等特殊工种，以及在高海拔地区工作的职工等，延迟退休改革也有所考虑。”赵忠说。
policy,赵忠认为，“统筹兼顾”，说明改革是以延迟法定退休年龄为主线，同时还会出台相关配套政策，完善保障支持措施，以应对改革过程中的一些关联问题，比如就业促进、劳动权益、社会保障、养老托育等。
policy,“从上述原则可以看出，延迟退休改革不是要推动退休年龄‘一步到位’，也不是对所有人搞‘一刀切’，不是各群体退休年龄‘齐步走’，也不是只有延迟退休年龄这一项内容‘单兵突进’。”赵忠说，改革综合考虑了劳动者岗位情况、健康状况、职业追求和生活需要等多方面因素，更具有灵活性、包容性和可操作性。
policy,延迟退休改革决定提请审议，怎么看？
policy,9月10日，十四届全国人大常委会第十一次会议审议了国务院关于提请审议关于实施渐进式延迟法定退休年龄的决定草案的议案。退休年龄为何要延、会影响就业吗？记者多方采访了权威专家。
policy,“相信如果延迟退休改革决定审议通过，相关部门还将在促进就业、规范招聘市场秩序、维护劳动者权益等方面持续发力，以更有针对性的举措，着力保障劳动者高质量充分就业。”原新说。
policy,延迟退休渐近，背后是这四大趋势
policy,9月10日，十四届全国人大常委会第十一次会议审议了国务院关于提请审议关于实施渐进式延迟法定退休年龄的决定草案的议案，受到各方关注。
policy,专家表示，延迟法定退休年龄的一大原因，是为适应当前的人口发展形势，有效应对老龄化挑战。如何理解人口结构变化和退休年龄调整之间的关系？“新华视点”记者采访了相关专家。
policy,趋势一：寿命升，我国人均预期寿命已达78.6岁
policy,我国已进入长寿时代，人们生命历程中的老年期更长。最新数据显示，我国人均预期寿命已达78.6岁。
policy,中国人口与发展研究中心主任贺丹说，根据预测，到2030年之前，我国人均预期寿命超过80岁是大概率事件。
policy,“快速长寿化、平均预期寿命大幅度延长，意味着退休年龄余寿大幅提升，而且未来会继续增高。与之相对应的，是我国现行男职工60周岁、女职工55周岁或50周岁的法定退休年龄，70余年未作出相应调整。”中国人口学会副会长、南开大学经济学院教授原新说。
policy,“现行法定退休年龄是上世纪50年代确定的，当时的人均预期寿命不到50岁。”原新表示，“延迟退休是一项综合性的社会改革，包含了顺应经济社会发展多方面需要。适应人口预期寿命增长是其中一项重要考量。”
policy,趋势二：素质升，新增劳动力平均受教育年限超14年
policy,随着我国建成了世界规模最大的教育体系，人口素质显著提升。劳动年龄人口平均受教育年限不断增加，由1982年的刚刚超过8年提高至2023年的11.05年，特别是新增劳动力平均受教育年限已超过14年。
policy,“现在高等教育毛入学率超过60%，大学生数量显著增多，接受高等教育的人口已超2.5亿人。与过去20岁左右就参加工作相比，现在年轻人硕士毕业差不多25岁、博士毕业近30岁。”中国社会科学院世界社保研究中心主任郑秉文援引一组数据指出，劳动者进入劳动市场时间推迟，而退休年龄不变，不利于人力资源充分利用。
policy,“如果在自愿、弹性前提下适当延迟退休年龄，同时健全就业促进机制，着力解决就业结构性矛盾，使更高水平的人力资源得到有效配置、发挥更多作用，将有利于释放新的人才红利，同时有意愿的劳动者也能增加收入。”郑秉文表示。
policy,“未来发展的机会就是用素质换规模、用素质换结构。”原新说，当前我国正处于从人口大国向人力资源强国转变的关键阶段，需要进一步深化改革、综合施策，发挥人力资源的潜力与优势。
policy,趋势三：老龄化程度升，老年人口占比将超三成
policy,人口老龄化是推进中国式现代化必须面对的重大课题。
policy,民政部数据显示，截至2023年底，我国60岁及以上老年人口达到2.97亿人、占比21.1%；65岁及以上老年人口2.17亿人、占比15.4%，已进入中度老龄化社会。
policy,根据预测，到2035年左右，60岁及以上老年人口将突破4亿，占比超30%，进入重度老龄化阶段。到本世纪中叶，我国老年人口规模和比重将达到峰值。
policy,“伴随人口老龄化程度持续加深，养老服务供需矛盾更加凸显。”中国人民大学劳动人事学院院长赵忠说，老龄化是目前世界各国都面临的挑战。尽管延迟退休年龄不能完全解决老龄化问题，但是能够提高劳动参与率，让有意愿、有能力、有条件的大龄人员可以选择继续从事一定工作。
policy,“‘50后’‘60后’及即将变老的‘70后’，是恢复高考后的直接受益者，越往后受教育程度越高。未来，大龄劳动者数量会更多、素质会更优，在完善稳定就业、劳动保障等政策下，他们也可以为经济社会发展发挥更大作用。”原新说。
policy,趋势四：劳动力总量降，劳动年龄人口约8.6亿人
policy,在人口经济学中，16至59岁人口被定义为劳动年龄人口，他们是社会生产的主力。
policy,据国家统计局数据，2023年末，我国劳动年龄人口约8.6亿人，占全部人口的61.3%。从总量看，劳动年龄人口总规模依然较大，人口红利依然存在，为经济社会发展提供了重要支撑。
policy,“劳动力要素是决定经济长期走势的关键要素。”郑秉文表示，我国人力资源依然丰富，但着眼于潜力和后劲，有必要通过一定的政策调节让人力资源优势得到更好发挥。
policy,数据显示，自2012年起劳动年龄人口数量逐年减少。“从结构看，劳动年龄人口中的青年群体、大龄群体人数占比呈现一降一升态势。这意味着在劳动力市场上，匹配就业岗位能力最强的人口趋于相对减少。”赵忠表示。
policy,在他看来，伴随着人口老龄化这一趋势，劳动年龄人口减少属于客观发展规律。渐进式延迟退休，可以推动有意愿的大龄劳动者成为充实未来劳动力的重要力量，平滑劳动年龄人口下降的曲线。
policy,延迟退休改革是适应人口发展新常态的必然选择——访中国劳动和社会保障科学研究院院长莫荣研究员
policy,“实施渐进式延迟法定退休年龄是基于我国经济、社会、人口形势发展需要，着眼长远，经过长期酝酿、充分研究、审慎决策作出的重大改革，是经济社会发展的客观要求，是我国适应人口发展新常态的必然选择，事关以人口高质量发展支撑中国式现代化，具有客观必然性和现实紧迫性。”中国劳动和社会保障科学研究院院长莫荣研究员说。
policy,这项改革是适应我国人均预期寿命、受教育年限普遍增加的客观情况，提升人力资源开发利用效益的需要。
policy,随着生活水平提高、医疗技术进步及卫生环境改善，我国人均预期寿命已提高到78.6岁，同时，我国新增劳动力人均受教育年限从1982年的8年增加到2023年的14年，实现大幅提高。
policy,“这也意味着，劳动力开始工作的年龄有所推后。在法定退休年龄不变的情况下，平均工作年限缩短将导致人力资本利用率降低等问题。”莫荣表示，结合国际经验和我国国情，实施延迟退休改革有利于提高低龄老年人劳动参与率，提高劳动力供给潜力和质量，促进人力资源开发利用，推动人口红利向人力资源红利转变。
policy,这项改革是适应劳动年龄人口变化，增加全社会劳动力有效供给的需要。
policy,“当前我国人口发展呈现少子化、老龄化、区域人口增减分化的趋势性特征，劳动力年龄结构发生了重大转变。”莫荣告诉记者，截至2023年底，我国60岁及以上人口达2.97亿人，占总人口比重为21.1%。近年来，我国劳动年龄人口出现下降，劳动年龄人口占总人口比重还将不断降低，“实施延迟退休改革有利于稳定劳动参与率，保持经济社会发展的动力和活力，是实施积极应对人口老龄化国家战略的重要举措，能够更好支撑经济社会高质量发展。”
policy,这项改革是适应劳动者就业意愿多样化的有效措施，有利于支持职业生涯自主规划选择。
policy,“延迟退休改革按照自愿、弹性原则，充分考虑了不同群体的诉求，让劳动者可以自主选择适合自己工作和生活的退休方案。想早一些退休的职工，在满足养老保险最低缴费年限等条件下，可以选择弹性提前退休。有意愿、有能力、有条件继续工作的低龄老年人，也不用过早退出劳动力市场，可以选择继续工作。”莫荣认为，改革将为老年人社会参与创造条件，使拥有更强劳动意愿、更高人力资源禀赋的大龄劳动者可以发挥更大价值。
policy,延迟退休改革可更好适应劳动者多样化发展需求——访南开大学经济学院教授、中国人口学会副会长原新
policy,为什么要延迟退休？我国人口老龄化程度有哪些变化？专家解读→
policy,十四届全国人大常委会第十一次会议10日上午在北京人民大会堂举行第一次全体会议。其中，会议审议了国务院关于提请审议关于实施渐进式延迟法定退休年龄的决定草案的议案。为什么要实施这项改革？改革实施的经济社会背景又是怎样的？
policy,专家：改革主要目的是应对人口老龄化
policy,“十四五”规划和党的二十大报告都明确提出，实施渐进式延迟法定退休年龄。在“十四五”规划中，“逐步延迟法定退休年龄”被写入了“实施积极应对人口老龄化国家战略”的章节。
policy,党的二十届三中全会对健全人口发展支持和服务体系作出部署，提出“按照自愿、弹性原则，稳妥有序推进渐进式延迟法定退休年龄改革”。专家表示，这也表明改革的主要目的是为了应对我国人口老龄化。
policy,中国宏观经济研究院社会战略规划研究室副主任关博表示，当前人口老龄化已经成为最基本的一个国情，而人口高质量背景下，迫切需要进一步释放社会的劳动要素资源潜力，推动整个全要素生产率达到一个更加适宜的水平。无论是人口预期寿命的延长，健康水平的提高，特别是社会生产能力的改善，让劳动力与社会生产的结合方式，过去几十年里发生了明显的变化，这些都为调整相应的政策提供了一个客观的条件和政策的可能性。
policy,我国2035年左右将进入重度老龄化阶段
policy,“十四五”规划和党的二十届三中全会《决定》中，“延迟法定退休年龄”的内容都被放在了与人口发展有关的部分。那么，我国的人口总体发展情况和老龄化程度有哪些变化？
policy,新中国成立初期，我国总人口规模为5.4亿，截至2023年总人口已经达到14.1亿人。人口数量总体快速增加的同时，人口发展也刚刚跨过两个重要转折点。一是从人口出生情况来看，中国从2022年起出现人口负增长，2023年延续负增长态势。二是65岁及以上人口占总人口比例，于2021年达到14.2%。
policy,按照国际上的一般划分，这标志着继2000年中国以7%的老龄化率进入老龄化社会之后，从此进入中度老龄化阶段。据预测，2035年左右，60岁及以上老年人将突破4亿，占比超过30%，进入重度老龄化阶段。到2050年前后，我国老年人口规模和比重将达到峰值。
policy,中国人民大学劳动人事学院院长赵忠表示，法定退休年龄制度在20世纪50年代确定以后，事实上一直没有进行比较大的调整或改变，根据当时的人口状况、经济发展来制定的政策体系，和现在的人口结构和社会经济发展是脱节的。
policy,实际上，老龄化的一个重要原因来自一个积极的变化，就是人口预期寿命的大幅度提高。2023年，中国人均预期寿命已达78.6岁，健康预期寿命，即在身体健康状态下的生存年数也显著提高。并且，随着科技发展和经济结构的改变，纯粹依赖于重体力的劳动在大幅减少，更多的是知识型、技能型的岗位，这为延长工作年限提供了更多可能。
policy,中国人民大学劳动人事学院院长赵忠表示，预期寿命增加，意味着可以继续从事生产经营活动的年龄也增加了。通过制度性的改革，可以更好地来增加国家劳动力的规模，事实上对于一个国家的社会经济发展起着非常重要的意义。
policy,延迟退休还有哪些配套政策？养老金如何计算？专家解读
policy,9月13日，备受关注的《全国人民代表大会常务委员会关于实施渐进式延迟法定退休年龄的决定》正式发布，渐进式延迟法定退休年龄明年起施行。改革方案规定，用15年的时间，逐步将男职工的法定退休年龄调整至63周岁，将女职工的法定退休年龄分别调整至58周岁、55周岁，方案实施坚持“小步调整、弹性实施、分类推进、统筹兼顾”的原则。
policy,除此之外，调整的重要内容还有哪些？怎么保障相关的措施持续推进？还有哪些相关的配套保障也需要同步推进？
policy,《新闻1+1》本期节目连线中国社会保障学会副会长、浙江大学国家制度研究院副院长金维刚，解读延迟退休方案！
policy,中国社会保障学会副会长、浙江大学国家制度研究院副院长 金维刚：按照这次文件规定，当个人达到法定退休年龄，并且缴费也满足最低缴费年限要求时，可以根据个人的意愿自愿选择，在一定的年龄范围之内选择退休年龄，可以向前也可以向后，由个人自愿选择。为了确保个人自愿选择的权益，文件也规定了，用人单位不得采取任何方式强迫个人提前或延迟退休。弹性原则主要体现在，当退休年龄提高到一个年龄的时候，个人可以在达到法定退休年龄的时候，向前或向后，分别可以提前或延后三年。举个例子，比如，按照测算男职工退休年龄是62岁，他可以选择向前提前退休，但是不得低于原有的法定退休年龄，即60岁，同时他也可以向后选择延迟到65岁退休。如果当退休年龄是63岁的时候，他仍然可以向前提前到60岁退休，同时也可以向后延伸到66岁。但如果选择向后延长退休年龄的话，需要和单位进行协商。这就体现了一方面个人可以自愿选择，同时，也把过去固定的退休年龄点，变成一个区间，可以在前后三年之内来选择，当然最低退休年龄不得低于原有的法定退休年龄。
policy,中国社会保障学会副会长、浙江大学国家制度研究院副院长 金维刚：弹性的原则和自愿的原则，是延迟退休的一个机制。在退休年龄调整到位之后，这种机制还是继续延续。也就是说当我们的退休年龄男职工达到63岁，女职工分别达到55岁和58岁的时候，仍然可以继续延续已经采取的自愿选择和弹性的机制。换句话说，女职工在55岁退休时，她依然可以选择到58岁退休，也可以选择向前弹跳3年提前到52岁退休。男职工也可以在63岁的法定退休年龄达到时，选择向前提前3年60岁的时候退休，或者向后延伸3年到66岁退休。所以在15年的改革周期结束以后，自愿弹性的机制还是继续延续。
policy,原法定退休年龄为50岁的女职工，退休年龄将逐步延长至55岁，政策设计有何考虑？
policy,中国社会保障学会副会长、浙江大学国家制度研究院副院长 金维刚：对于过去按照50岁退休的女职工来讲，从世界各国比较而言，极少有国家的女职工会以这么低的年龄退休。很多国家的退休年龄男女是一致或是相差不大的，而且多数国家女职工的退休年龄都在60岁，甚至很多国家在65岁，也有一些达到了67岁。我们国家设定有的女职工50岁退休，还是在新中国成立初期确定的一个退休年龄标准。随着人均期望寿命的提高，现在的退休年龄和我们的人均期望寿命相比，实际上不是很协调。一般女性的人均期望寿命超过80岁，如果女职工在50岁退休以后，她平均剩余寿命超过30年，在50岁退休相对来讲有点过早。因此适当延长退休年龄是必要的。按照方案，原法定退休年龄为50周岁的女职工，要在15年之内延长5岁，所以相对的延长节奏就会快一点，每2个月延迟1个月。
policy,选择延迟退休后的养老金，是否多劳多得？选择不延迟退休的养老金，是否会打折？
policy,中国社会保障学会副会长、浙江大学国家制度研究院副院长 金维刚：这是和我们现在养老金的计发办法有关系的，也就是说当你延长了退休年龄后：
policy,你的缴费年限延长，按照现在计发办法，每缴费延长1年，养老金待遇的计发可以增加1%。比如说你要是延长5年的话，你的基础养老金的计发就会增加5%。过去，比如说你只有25%，那么现在可能就是30%，这样的话会显著提高待遇。
policy,你的个人养老金账户资金在增加，这样增加以后，将来计发个人养老金的待遇水平也会相应提高。同时随着延长退休年龄以后，你计发的除数也会变化，今后计发的个人养老金的水平也会相应提高。这一次延迟退休方案还有一个显著的特点，就是当你在允许的范围区间之内，选择提早退休的时候，你的个人养老金是不会打折的，也就是说你的养老金水平，并不会因为你选择早点退休而降低，从而确保个人的养老权益。
policy,公众讨论中有担心实施延迟退休政策会不会挤占年轻人就业岗位，如何出台政策保障？
policy,中国社会保障学会副会长、浙江大学国家制度研究院副院长 金维刚：随着人均期望寿命的不断延长，同时我们对劳动力资源需要有效利用，所以相应的需要延长退休年龄。对年轻人来讲，现在最关键的是要通过发展经济来开发更多的就业岗位，给年轻人提供更多的就业机会。同时我们也要通过相关的政策来鼓励年轻人创业，给予这方面的一些优惠政策。同时也鼓励年轻人到基层就业，特别是对于大学毕业生，如果愿意到基层去的话，目前还有一些包括学费、贷款等方面的优惠政策。通过政策来为年轻人提供更多的就业机会，同时对他们就业以后也给予必要的帮扶，包括在一些税优政策、工商注册登记，还有一些其他方面都给予年轻人更多的政策支持，使他们获得更多的就业机会。
policy,积极有效应对人口老龄化的重要举措——中国经济圆桌会详解延迟退休改革
policy,新华社北京9月13日电 题：积极有效应对人口老龄化的重要举措——中国经济圆桌会详解延迟退休改革
policy,新华社记者
policy,13日，十四届全国人大常委会第十一次会议表决通过了关于实施渐进式延迟法定退休年龄的决定。
policy,当前我国为何推进延迟法定退休年龄改革？怎么理解自愿、弹性原则？你的养老金会受影响吗？如何做好改革后的相关配套措施？
policy,新华社13日推出第七期“中国经济圆桌会”大型全媒体访谈节目，邀请人力资源社会保障部养老保险司司长亓涛、中国社会科学院世界社保研究中心主任郑秉文、中国人民大学劳动人事学院院长赵忠同台共话，深入解读延迟退休改革办法。
policy,为什么要延迟退休？
policy,男职工60周岁、女职工55周岁或50周岁，这是我国上个世纪50年代确定的法定退休年龄。历经70多年经济社会深刻变革，这一现行法定退休年龄一直未有过相应调整。
policy,“70多年来，我国人均预期寿命、健康水平、人口结构、国民受教育程度、劳动力供给等都发生了很大变化，需要进行调整。”亓涛在“中国经济圆桌会”上接受访谈时说。
policy,当前，随着生活水平提高、医疗技术进步，与改革开放初期相比，我国人均预期寿命提高了超过10岁，新增劳动力平均受教育年限增加了6年，参加工作的起始年龄普遍后移。
policy,基于这一背景，郑秉文在访谈时指出，退休年龄没有相应提高，导致人们工作年限减少，受教育年限增加带来的知识技能积累没有得到充分发挥，与教育投入时间相比，回报率明显偏低。
policy,与此同时，我国人口发展进入了新的阶段。数据显示，截至2023年底，我国60岁以上人口近3亿人，占总人口比重超过20%，老龄化趋势明显。
policy,“延迟法定退休年龄，能够减缓劳动年龄人口下降趋势，保持经济社会发展的动力和活力。”赵忠认为，随着社会的进步，劳动条件明显改善，身体健康能够得到更好保障，适当延长工作年限具备一定条件。
policy,根据改革文件，延迟退休改革从2025年1月1日起启动，用15年时间，逐步将男职工的法定退休年龄从原60周岁延迟至63周岁，将女职工的法定退休年龄从原50周岁、55周岁分别延迟至55周岁、58周岁。其中，男职工和原法定退休年龄为55周岁的女职工，每4个月延迟1个月；原法定退休年龄为50周岁的女职工，每2个月延迟1个月。
policy,访谈中，亓涛以相同出生年份、不同出生月份的男职工为例进行说明：1965年1月至4月出生的，改革前应该在2025年1至4月退休；改革后，法定退休年龄提高1个月，分别对应2025年2至5月退休。1965年5月至8月出生的，改革前应该在2025年5至8月退休；改革后，法定退休年龄提高2个月，分别对应2025年7至10月退休。
policy,“总的来看，渐进式的推进，以较小的幅度逐步到位，节奏比较平缓。”亓涛说。
policy,不少人发现，不同性别、不同年龄人群的调整幅度和速度不太一样。
policy,“我们这次改革没有采取男女同龄的政策，但差距有所缩小，我认为是符合我们国家国情的。”郑秉文说，这样的制度安排已经执行了70多年，已经形成一定的政策惯性，如果一下子改成男女同龄退休，大家可能不适应。
policy,细看改革文件，原法定退休年龄50周岁的女职工，其提高幅度、节奏要大一些、快一些。
policy,郑秉文认为，主要是因为这部分女职工退休年龄有更大的调整空间。一方面，女性预期寿命整体上要明显高于男性；另一方面，原50周岁的法定退休年龄处于较低水平。
policy,“70多年过去了，随着预期寿命提高和受教育年限的普遍增加，这部分女职工退休年龄偏低得更明显，所以需要提升的幅度也更大。”郑秉文说，改革有利于逐步缩小女职工退休年龄差距，促进女职工更好参与经济社会生活，发挥女性价值。
policy,改革后，如何推算自己的退休年龄？亓涛说，此次改革办法后附延迟法定退休年龄对照表，可以根据自己的出生年月对照查询。同时，人社部还推出了退休年龄计算的小程序，已经在人社部官网、国家社会保险公共服务平台等上线，方便社会大众查询。
policy,如何体现自愿、弹性原则？
policy,当前，越来越多的人希望根据自身就业、收入、家庭状况、身体状况等因素，增加退休年龄的选择自主权和弹性空间。
policy,“坚持自愿、弹性是这次延迟退休改革的基本原则，主要是适应劳动者的多元化需求。”亓涛表示，改革办法明确了“弹性提前退休”和“弹性延迟退休”两种情况。
policy,“弹性提前退休”具体如何规定？
policy,根据改革办法，职工达到最低缴费年限，可以自愿选择弹性提前退休，提前时间最长不超过3年，且退休年龄不得低于女职工50周岁、55周岁及男职工60周岁这一原法定退休年龄。
policy,“比如，1968年9月出生的男职工，改革后的法定退休年龄为61周岁，该职工可以61周岁退休。如果达到最低缴费年限，最早可以自愿选择提前在60周岁退休。”亓涛说。
policy,“弹性延迟退休”有哪些规定？
policy,亓涛表示，职工达到法定退休年龄，所在单位与职工协商一致的，可以弹性延迟退休，延迟时间最长不超过3年。“如所在单位希望一些岗位需要的职工继续工作，达到法定退休年龄的职工也愿意继续工作，那么双方协商一致，职工可以弹性延迟退休。”
policy,亓涛表示，改革后，职工的退休年龄由原来一个刚性节点，拓展成为一个弹性空间。而无论是自愿“往前弹”、与所在单位协商一致“往后弹”，还是改革办法强调的“实施中不得违背职工意愿，违法强制或者变相强制职工选择退休年龄”，都体现了改革对个人意愿的尊重。
policy,养老金会受影响吗？
policy,2021年发布的《人力资源和社会保障事业发展“十四五”规划》提出，“稳妥实施渐进式延迟法定退休年龄，逐步提高领取基本养老金最低缴费年限”。
policy,随着延迟退休改革的到来，养老金最低缴费年限如何调整备受社会关注。
policy,相比延迟退休改革于2025年启动，此次改革针对提高最低缴费年限，明确从2030年开始实施。
policy,“也就是说，在2025年到2029年期间退休的职工，最低缴费年限仍为15年，保持不变。”亓涛解释说，这主要考虑到部分缴费年限15年左右的职工已经临近退休，设立5年缓冲期，可以减轻对他们的影响。
policy,对于2030年后退休的职工，改革采取渐进方式。亓涛表示，最低缴费年限不是一下子就提高到20年，而是小步调整，每年提高6个月。“这样便于尚未达到最低缴费年限的职工，提前做好参保安排。”
policy,对此，赵忠认为，这综合考虑了我国劳动力市场具体情况、劳动者受教育程度提高、进入劳动力市场时间推后以及保持政策连续性等多方面因素。
policy,对于个人而言，提高最低缴费年限有何好处？
policy,我国职工养老保险基本养老金由基础养老金和个人账户养老金组成。基础养老金体现“多缴多得、长缴多得”，与个人缴费工资水平挂钩，每缴费满1年多计发1个百分点；个人账户养老金体现“晚退多得”，即晚退休1年，多缴费1年，个人账户储存额就会越多，对应个人账户计发月数也越小，计算出来的个人账户养老金就会越高。
policy,郑秉文说，我国养老金计发办法充分考虑我国的实际情况，多缴多得、长缴多得、晚退多得，自带激励机制。
policy,延迟退休改革办法发布后，一些即将达到退休年龄的失业人员担心，自己本来将要领取养老金了，但现在又得多缴纳几个月养老保险费。如何更好保障这类人群的就业和生活需求？
policy,对此，改革办法规定，对领取失业保险金且距法定退休年龄不足1年的人员，领取失业保险金年限延长至法定退休年龄，在实施渐进式延迟法定退休年龄期间，由失业保险基金按规定为其缴纳养老保险费。
policy,“这项政策，对保障失业人员权益来说是实打实地送真金白银。”赵忠认为，聚焦重点人群、突出生活保障、解决群众关切，一系列安排使其基本生活有着落，免除其后顾之忧，从而平稳过渡到退休。
policy,如何更好保障劳动者权益？
policy,延迟退休是否会影响年轻人找工作？大龄乃至超龄劳动者的权益如何得到保障？……延迟退休改革办法发布后，这些问题也成为关注热点。
